client_id,birth_number,client_district_id,gender
4118,780617,28,Male
4119,620220,62,Female
4120,610306,62,Male
4121,230212,23,Male
4122,690918,39,Male
4123,661112,39,Female
4124,631110,19,Female
4125,220417,31,Female
4126,750909,74,Male
4127,700526,74,Female
4129,520331,75,Female
4131,760602,48,Male
4132,621015,42,Male
4133,650322,42,Female
4134,540212,1,Female
4136,590106,31,Male
4137,490830,21,Male
4138,680918,11,Female
4139,690720,74,Male
4140,631004,70,Male
4141,700318,9,Male
4142,600611,36,Male
4143,550824,27,Male
4144,550911,27,Female
4145,221202,73,Female
4146,550613,9,Female
4147,721223,64,Male
4148,680208,64,Female
4149,790307,1,Male
4150,770810,1,Female
4151,260717,73,Female
4152,270607,73,Male
4153,560412,32,Male
4154,531025,32,Female
4155,230513,1,Male
4156,621102,5,Female
4157,720509,1,Male
4158,200710,35,Female
4159,131206,35,Male
4160,690627,16,Female
4161,720909,22,Female
4163,510607,4,Male
4164,241022,45,Female
4165,550313,53,Male
4166,470226,1,Male
4167,490531,6,Female
4169,800219,58,Female
4170,830827,58,Male
4171,800518,1,Male
4172,450429,1,Female
4173,780604,52,Female
4174,270211,63,Male
4175,650106,13,Female
4176,220831,32,Male
4177,351225,34,Male
4178,260831,32,Male
4179,200729,54,Male
4180,320617,63,Male
4181,640515,76,Female
4182,410623,16,Male
4183,401113,16,Female
4184,750426,8,Female
4185,640423,51,Female
4186,781014,38,Male
4187,670828,25,Female
4188,760817,1,Male
4189,411207,64,Male
4190,421117,17,Male
4191,570106,32,Female
4192,311121,72,Male
4193,370228,8,Female
4194,400103,63,Female
4195,450730,63,Male
4196,510116,55,Female
4198,541017,23,Female
4199,611219,23,Male
4201,770719,3,Male
4202,700520,3,Female
4203,670108,1,Female
4204,600603,1,Male
4205,350205,30,Male
4206,421009,22,Male
4207,380302,70,Male
4209,330223,70,Female
4210,790915,40,Male
4211,730417,22,Female
4212,450527,53,Male
4213,250627,64,Female
4214,210703,64,Male
4215,520608,49,Female
4217,510625,9,Female
4218,391006,48,Female
4219,440104,51,Female
4220,630915,33,Male
4221,410926,63,Female
4222,280816,60,Male
4223,700530,54,Male
4224,770403,42,Female
4225,770808,76,Male
4226,570408,31,Male
4227,631224,51,Female
4229,611005,36,Male
4230,611111,74,Female
4231,590808,1,Female
4232,710215,70,Male
4233,380215,46,Male
4234,721108,70,Female
4235,751115,9,Female
4236,620117,42,Female
4237,230731,16,Female
4238,710426,41,Female
4239,201211,70,Male
4240,601021,46,Female
4241,500330,20,Female
4242,540427,20,Male
4243,580126,7,Male
4244,220812,68,Female
4245,190923,68,Male
4246,800909,36,Female
4247,750116,26,Female
4248,750507,9,Female
4249,770521,52,Male
4250,610906,72,Female
4251,600426,44,Male
4252,530528,44,Female
4253,360519,16,Female
4254,720305,65,Male
4255,250628,66,Female
4256,570329,70,Male
4257,680629,1,Female
4258,660511,44,Female
4259,490616,10,Female
4260,670601,12,Male
4261,240804,34,Female
4262,250424,59,Female
4263,720626,73,Female
4264,710621,74,Female
4265,780119,59,Male
4266,740126,1,Female
4267,360421,24,Female
4268,280611,24,Male
4269,550907,45,Female
4270,720205,58,Female
4271,640723,58,Male
4272,780830,42,Female
4273,761129,18,Female
4274,370524,70,Female
4275,570626,49,Female
4276,730805,74,Female
4277,791105,74,Male
4278,491118,33,Male
4279,491013,51,Male
4280,440108,55,Female
4281,310413,54,Male
4282,320609,3,Male
4283,240905,27,Male
4284,461126,68,Male
4285,451228,68,Female
4286,650928,6,Female
4287,531007,62,Female
4288,460308,70,Female
4289,811123,66,Male
4290,470309,32,Male
4291,510507,58,Female
4292,520719,72,Male
4293,591216,4,Female
4294,560622,4,Male
4295,600316,18,Male
4296,251106,57,Male
4297,281016,57,Female
4298,200418,33,Male
4299,770915,50,Female
4300,771115,1,Female
4301,560503,14,Female
4302,440104,30,Female
4303,780305,21,Female
4304,450615,5,Female
4305,390621,40,Female
4306,401017,40,Male
4307,770414,1,Male
4308,700110,44,Female
4309,790426,39,Female
4310,250530,65,Female
4311,810412,59,Male
4312,791020,72,Female
4313,680221,53,Female
4314,250524,58,Female
4315,590425,74,Female
4316,430826,1,Female
4317,781011,53,Female
4318,420911,43,Female
4319,461106,43,Male
4320,581104,66,Female
4321,731018,19,Female
4322,701001,19,Male
4323,240320,40,Male
4324,180722,40,Female
4325,470719,55,Male
4326,300920,1,Male
4327,370823,1,Female
4328,760613,59,Female
4329,470518,64,Female
4330,210702,33,Male
4331,590903,5,Male
4332,360111,57,Male
4333,580420,1,Male
4334,540219,1,Female
4335,241225,54,Female
4336,690802,19,Female
4337,660421,48,Male
4338,441025,30,Male
4339,770915,59,Female
4340,490718,1,Female
4341,640501,76,Male
4342,180407,63,Female
4343,290809,27,Female
4344,250615,54,Male
4345,740929,18,Female
4346,730920,3,Female
4347,260620,54,Female
4348,780417,3,Female
4349,590822,1,Female
4350,660820,1,Male
4352,710724,72,Male
4353,790919,28,Female
4354,860813,28,Male
4355,381229,1,Female
4358,421024,70,Male
4359,500802,64,Male
4360,650710,19,Female
4361,550504,46,Male
4362,430916,50,Male
4363,510701,50,Female
4364,771205,22,Male
4365,610512,10,Male
4367,820330,14,Male
4368,771021,32,Female
4369,650615,53,Male
4370,390628,59,Male
4371,681212,32,Male
4372,331011,3,Male
4373,511220,51,Male
4376,540305,70,Male
4377,780131,48,Male
4380,310513,1,Male
4381,590125,56,Male
4382,801020,18,Male
4383,630801,21,Male
4384,730112,10,Female
4385,721002,21,Female
4386,451227,53,Female
4387,460218,52,Male
4388,360916,4,Female
4389,260701,10,Female
4390,720429,7,Female
4393,410911,1,Female
4394,751230,64,Female
4395,580516,36,Female
4396,741107,63,Female
4397,731126,63,Male
4398,580723,77,Male
4399,671120,61,Female
4400,590829,54,Female
4401,680720,8,Male
4402,290411,23,Male
4403,381019,36,Female
4404,510409,31,Female
4405,590417,47,Female
4406,541101,1,Male
4407,750706,70,Male
4408,230519,62,Male
4409,280122,62,Female
4410,760112,24,Female
4411,500102,54,Male
4412,521126,54,Female
4413,770504,74,Male
4414,330619,50,Male
4415,770709,4,Male
4416,701225,67,Male
4417,760424,1,Male
4418,700519,28,Male
4420,570506,55,Male
4421,440627,1,Female
4422,430731,76,Female
4423,180524,27,Male
4424,330506,21,Male
4425,361015,21,Female
4426,690913,26,Female
4427,401103,30,Male
4428,540309,38,Male
4429,450402,64,Male
4430,380627,64,Female
4431,300930,58,Male
4432,640314,1,Female
4433,680222,1,Male
4434,640329,64,Male
4435,651030,64,Female
4436,200428,27,Male
4437,611026,70,Female
4438,571204,70,Male
4439,750325,70,Male
4440,481226,33,Male
4441,431007,33,Female
4442,210429,23,Female
4444,690328,77,Male
4445,640414,77,Female
4446,501011,71,Female
4447,570816,71,Male
4448,420502,72,Female
4449,491108,8,Male
4450,490105,67,Female
4451,271019,50,Female
4452,240608,70,Female
4453,760529,61,Female
4454,760209,61,Male
4455,760729,70,Male
4456,361023,30,Male
4457,430117,1,Male
4458,501223,22,Female
4459,620521,1,Female
4460,570224,1,Male
4461,570422,54,Female
4462,770913,1,Male
4463,230817,76,Male
4464,641119,53,Male
4465,370602,74,Male
4466,221007,75,Female
4467,441117,20,Female
4468,440504,20,Male
4469,730228,8,Female
4471,750611,64,Female
4472,650725,74,Male
4473,441227,1,Male
4474,641209,3,Female
4476,270113,3,Male
4477,570118,74,Male
4478,520514,74,Female
4479,580724,2,Female
4480,630330,74,Male
4481,750616,1,Male
4482,790117,56,Male
4483,660829,63,Female
4484,550411,37,Male
4485,190720,36,Male
4486,140614,36,Female
4487,740814,22,Male
4488,710403,22,Female
4489,480324,76,Male
4490,560218,76,Female
4491,770713,2,Female
4492,650908,16,Female
4493,471005,33,Male
4494,521109,54,Male
4495,790411,66,Male
4496,710219,10,Male
4497,640914,10,Female
4498,311228,31,Male
4499,290928,31,Female
4500,240812,17,Male
4501,470318,70,Female
4502,320110,21,Male
4503,280528,21,Female
4504,651124,33,Female
4505,660706,33,Male
4506,541130,11,Female
4507,700803,1,Male
4508,211114,54,Male
4509,200312,54,Female
4510,381228,34,Female
4511,450427,51,Female
4512,631019,1,Male
4514,401225,65,Male
4515,200928,59,Female
4516,610927,1,Female
4518,520404,39,Female
4519,511031,70,Female
4520,570628,1,Female
4521,430909,1,Male
4522,501101,68,Female
4523,520309,68,Male
4524,570714,77,Male
4525,640717,77,Female
4526,700424,70,Female
4527,630204,1,Female
4528,220109,28,Male
4529,760916,37,Male
4530,840918,37,Female
4531,640625,64,Female
4532,531009,39,Male
4533,800129,64,Male
4534,541224,38,Male
4535,311203,1,Female
4536,471014,41,Male
4539,421212,55,Male
4540,360116,69,Male
4541,710302,32,Female
4542,540206,29,Male
4543,411201,1,Male
4544,550613,52,Female
4545,360120,3,Female
4546,510420,23,Female
4547,431230,9,Female
4548,580105,7,Male
4549,201030,10,Female
4550,421017,72,Female
4551,240429,60,Male
4552,190228,60,Female
4553,450223,1,Female
4554,370724,70,Male
4555,600807,52,Male
4556,700531,74,Male
4557,321024,44,Female
4558,280927,44,Male
4559,580309,35,Female
4560,631020,9,Male
4561,680629,40,Female
4562,651011,25,Male
4563,710725,10,Female
4564,750825,10,Male
4565,480303,14,Male
4567,370212,70,Male
4568,820426,70,Male
4569,710709,6,Female
4570,391103,1,Female
4571,671107,1,Male
4572,360521,28,Female
4573,551012,5,Female
4574,661112,20,Female
4575,640920,36,Female
4576,580627,53,Male
4577,490725,64,Female
4578,761227,15,Male
4579,390701,74,Female
4580,441124,30,Female
4581,560616,1,Female
4582,181012,44,Male
4583,410824,61,Female
4584,490624,7,Female
4585,480910,9,Female
4586,510813,9,Male
4587,780506,36,Female
4588,761105,53,Female
4589,760915,2,Female
4590,360317,1,Male
4591,330819,43,Male
4592,550329,1,Female
4593,320703,72,Male
4594,401125,1,Male
4595,401129,1,Female
4596,730831,74,Female
4597,520519,1,Female
4598,410412,25,Female
4599,471205,25,Male
4600,670313,70,Male
4601,350402,1,Male
4602,340404,1,Female
4603,460726,69,Female
4604,681002,67,Male
4605,800909,18,Female
4606,371014,8,Male
4607,761116,74,Female
4608,450118,41,Male
4609,761219,7,Female
4610,660102,34,Female
4611,530510,1,Female
4612,600923,44,Female
4615,510731,56,Male
4617,771220,45,Male
4618,720327,45,Female
4619,410220,77,Female
4620,401101,54,Female
4621,460210,54,Male
4622,720525,50,Female
4623,670509,68,Male
4624,660524,48,Female
4625,670304,48,Male
4626,471124,3,Female
4627,420324,1,Male
4628,380531,1,Female
4629,230510,76,Male
4630,150927,76,Female
4631,330401,8,Female
4632,280418,1,Male
4633,801031,62,Female
4634,400309,67,Female
4635,360228,67,Male
4636,770922,48,Male
4637,690213,61,Male
4638,680226,33,Female
4639,800516,20,Male
4640,560507,75,Female
4641,580212,33,Male
4642,600803,33,Female
4643,690721,1,Female
4644,310119,20,Male
4647,780820,8,Male
4648,640124,33,Male
4649,280625,45,Female
4650,650715,54,Female
4651,790124,2,Male
4652,620226,53,Male
4653,461218,4,Female
4654,500215,2,Female
4655,471014,2,Male
4656,420916,1,Male
4657,410913,15,Male
4658,351011,33,Male
4659,590414,50,Female
4660,750706,60,Female
4661,440511,1,Female
4662,270210,1,Female
4663,421029,72,Male
4664,210805,38,Male
4665,260827,9,Female
4666,280612,9,Male
4667,410426,25,Male
4668,380625,25,Female
4670,680814,51,Female
4671,720727,51,Male
4672,490828,44,Male
4673,520816,69,Male
4674,781227,59,Female
4675,751002,23,Male
4677,210929,3,Female
4678,681206,21,Male
4679,480131,20,Male
4680,790524,72,Female
4681,491008,1,Female
4682,530811,1,Male
4683,560802,51,Male
4684,530305,1,Female
4685,640714,62,Male
4686,440702,39,Male
4687,471219,16,Female
4688,400911,16,Male
4689,630426,50,Male
4690,620826,66,Female
4691,640128,66,Male
4692,550406,76,Female
4693,430302,42,Male
4694,430415,42,Female
4695,251211,52,Male
4696,330412,52,Female
4697,570925,27,Female
4698,630331,45,Male
4699,631112,13,Female
4700,370615,70,Female
4701,410628,22,Male
4704,550429,12,Female
4705,550912,1,Male
4706,430711,58,Female
4707,401105,58,Male
4708,500714,18,Male
4709,780416,54,Male
4710,610509,52,Female
4711,550723,52,Male
4712,600606,37,Female
4713,181104,13,Female
4714,110820,13,Male
4715,760812,15,Female
4716,330802,10,Female
4717,440809,32,Male
4718,321122,2,Male
4719,370218,23,Male
4720,460506,33,Female
4721,560321,65,Female
4722,720128,8,Male
4723,410206,1,Female
4724,731014,53,Female
4725,451117,34,Male
4726,520704,34,Female
4727,701123,74,Female
4728,701031,74,Male
4729,450707,18,Male
4730,200504,68,Male
4731,730211,52,Female
4732,180317,70,Male
4733,550717,1,Male
4734,250321,72,Male
4735,221023,72,Female
4736,430528,56,Female
4737,810601,24,Female
4739,600308,37,Female
4740,770612,28,Male
4741,290729,74,Female
4742,490413,61,Female
4743,560925,61,Male
4744,291218,6,Male
4745,480804,68,Female
4746,410720,39,Female
4747,220427,76,Female
4748,280126,76,Male
4749,480119,57,Female
4750,620404,70,Male
4751,730108,35,Male
4752,391009,7,Male
4753,340218,7,Female
4754,391228,27,Female
4755,540905,71,Female
4756,500108,22,Female
4757,451009,22,Male
4758,730109,50,Female
4759,800221,50,Male
4760,350327,70,Male
4761,341128,70,Female
4762,710213,76,Female
4763,440223,77,Female
4764,791015,54,Male
4765,350306,48,Male
4766,670527,22,Male
4767,180921,26,Female
4768,600403,1,Female
4769,230123,22,Female
4770,241213,22,Male
4771,610107,64,Female
4772,500129,6,Female
4773,520613,33,Female
4774,510814,59,Male
4775,480722,59,Female
4776,741222,1,Male
4777,290623,64,Female
4778,220307,64,Male
4779,780210,52,Male
4780,720201,54,Female
4781,660815,9,Female
4782,661228,25,Male
4783,781016,31,Female
4784,201208,42,Female
4785,211006,42,Male
4786,380816,54,Male
4787,620312,36,Male
4788,800427,39,Female
4789,400926,24,Female
4790,460209,75,Male
4791,360215,51,Male
4792,570525,20,Female
4793,460215,55,Female
4794,451116,20,Female
4795,250918,74,Female
4796,280311,7,Male
4797,400903,59,Female
4798,620102,37,Female
4799,460320,75,Female
4800,530814,75,Male
4801,781125,23,Male
4802,710706,75,Male
4803,450807,45,Male
4804,300207,51,Female
4805,350313,1,Female
4806,440201,19,Female
4807,481228,25,Male
4808,811124,23,Female
4809,301101,19,Male
4810,350126,19,Female
4811,710326,77,Female
4812,250626,1,Male
4813,681025,43,Male
4814,620228,54,Male
4815,700917,15,Male
4816,740304,15,Female
4817,690904,12,Male
4818,320313,1,Male
4819,640413,62,Male
4820,690919,2,Female
4821,390608,35,Female
4822,451013,35,Male
4823,820416,7,Male
4824,400305,54,Male
4826,771227,25,Female
4831,580814,27,Male
4832,570109,56,Female
4833,710228,30,Female
4836,521231,49,Male
4837,670313,56,Female
4853,390301,58,Male
4861,771101,57,Female
4862,431123,1,Female
4863,740302,1,Female
4877,570219,45,Male
4882,781221,36,Male
4886,791209,23,Male
4892,690308,26,Male
4901,500508,72,Female
4904,610419,38,Female
4906,761019,64,Female
4907,740531,64,Male
4915,630719,40,Male
4916,390109,52,Male
4918,680506,11,Male
4919,510526,49,Female
4923,620702,66,Male
4925,510618,45,Male
4927,550316,72,Female
4928,760209,9,Male
4929,430730,74,Male
4930,810730,1,Male
4937,601109,54,Female
4941,790225,60,Female
4942,590705,38,Male
4944,820407,58,Male
4949,821020,54,Male
4956,461010,6,Male
4959,790425,77,Male
4961,820731,54,Male
4968,380526,50,Male
4969,680720,64,Female
4972,770713,70,Female
4974,620630,5,Female
4975,611021,5,Male
4976,810118,36,Male
4979,370628,7,Male
4989,350904,28,Male
4992,720714,55,Female
4993,730627,1,Female
4994,780621,1,Male
5002,770717,65,Female
5010,500908,42,Female
5012,720922,27,Female
5013,800915,1,Male
5016,460105,1,Female
5028,760410,28,Male
5030,800115,1,Male
5046,370822,1,Male
5050,510119,62,Male
5056,570204,67,Female
5067,750910,21,Female
5072,810324,1,Female
5081,611031,1,Female
5093,490412,55,Female
5107,471006,50,Female
5108,440522,50,Male
5111,591212,50,Male
5117,750321,52,Male
5126,650403,43,Male
5127,750405,33,Female
5128,631224,70,Male
5132,671021,51,Male
5133,590810,66,Female
5134,670719,58,Female
5137,790505,5,Male
5138,740805,45,Female
5141,530519,54,Female
5143,730309,77,Male
5144,660607,77,Female
5145,501031,26,Female
5149,621218,15,Male
5152,750909,43,Female
5159,641202,39,Male
5163,571028,43,Female
5164,711130,9,Male
5171,560923,64,Female
5175,490918,63,Female
5180,431220,1,Male
5189,610110,74,Female
5200,600423,33,Female
5201,540419,33,Male
5203,450908,61,Female
5204,630122,47,Male
5212,461012,72,Female
5213,801010,1,Male
5214,760912,47,Male
5215,731015,47,Female
5217,400716,74,Female
5223,770111,2,Female
5224,490724,29,Male
5232,480406,74,Female
5233,671030,66,Male
5236,780603,25,Male
5237,770803,1,Male
5240,400217,74,Male
5241,780626,63,Male
5243,700418,2,Male
5245,420318,38,Female
5246,820515,70,Male
5247,430414,47,Male
5249,710105,5,Female
5253,461007,69,Female
5254,480916,69,Male
5263,620227,1,Female
5273,590110,39,Male
5275,500521,28,Male
5277,681107,44,Female
5281,411224,73,Male
5283,820310,17,Male
5284,710924,51,Female
5287,710102,77,Male
5308,740709,41,Female
5312,470108,71,Male
5313,470116,71,Female
5318,680328,74,Male
5319,640923,74,Female
5320,510407,17,Female
5321,500201,17,Male
5322,560313,73,Female
5323,760217,14,Female
5325,700918,66,Female
5326,670812,66,Male
5333,670529,39,Female
5334,351229,48,Male
5337,610502,1,Male
5338,660525,1,Female
5347,490331,41,Male
5352,760818,40,Female
5353,670522,48,Female
5354,670105,30,Female
5358,420831,54,Male
5362,391209,47,Male
5364,640314,62,Male
5365,710501,62,Female
5366,710920,60,Female
5367,790606,60,Male
5374,471126,63,Male
5376,700123,14,Male
5379,780320,60,Male
5384,350721,73,Male
5385,740201,67,Male
5389,680831,17,Male
5392,550328,16,Female
5393,551203,4,Male
5395,620601,45,Male
5397,690730,72,Female
5398,670323,72,Male
5399,721227,24,Female
5402,680529,30,Female
5404,760918,58,Female
5409,480325,15,Male
5413,460410,33,Male
5420,350719,61,Male
5433,750924,50,Male
5441,570125,18,Male
5445,520916,69,Male
5450,400828,8,Male
5460,611001,63,Male
5461,680920,9,Female
5462,630908,9,Male
5468,440527,68,Female
5469,790302,63,Female
5472,560510,53,Male
5473,680809,70,Female
5478,451027,33,Male
5487,470917,56,Female
5517,640313,57,Male
5521,730515,9,Female
5526,470319,27,Male
5527,411128,27,Female
5530,530329,12,Male
5531,790515,4,Male
5539,350605,74,Male
5563,760101,1,Male
5565,661222,3,Female
5574,700912,9,Female
5579,510216,77,Male
5580,520301,77,Female
5606,800806,4,Male
5617,580801,56,Female
5618,530322,63,Female
5642,571104,70,Female
5684,550302,8,Female
5699,501008,73,Male
5701,591122,2,Female
5704,751009,66,Female
5722,591007,64,Female
5727,530224,54,Male
5736,530516,1,Male
5753,480523,39,Male
5760,480508,66,Male
5761,410511,66,Female
5774,600115,46,Female
5775,550310,46,Male
5788,620504,72,Male
5801,791210,26,Female
5826,680909,15,Male
5827,750128,15,Female
5858,520717,52,Male
5859,450129,52,Female
5860,640422,47,Male
5866,780403,67,Female
5873,790406,5,Female
5911,351003,14,Male
5928,700910,42,Female
5965,510410,50,Male
5977,790531,43,Male
5978,440127,33,Female
6001,370501,60,Male
6015,731121,54,Male
6033,660527,1,Male
6034,390815,20,Male
6039,580703,1,Female
6040,630410,1,Male
6042,631012,53,Male
6052,490406,40,Male
6067,500313,70,Female
6077,800430,54,Female
6112,581228,43,Female
6114,400215,66,Female
6115,531225,13,Female
6122,680216,6,Female
6144,561219,54,Female
6175,640517,72,Male
6178,401015,1,Female
6183,631116,1,Male
6185,480305,58,Female
6186,520527,58,Male
6191,521224,74,Male
6196,430309,68,Male
6235,400404,5,Male
6255,460101,54,Female
6256,410521,54,Male
6257,420820,75,Female
6272,421010,1,Male
6275,561230,13,Male
6299,360809,1,Male
6301,490308,55,Female
6317,570127,77,Female
6318,500305,77,Male
6342,540604,8,Male
6349,721203,72,Male
6359,760706,64,Male
6363,731020,4,Female
6366,660221,49,Male
6367,700428,44,Male
6383,700107,15,Male
6391,520130,34,Male
6408,560629,47,Male
6417,500107,40,Male
6422,600923,28,Male
6452,420717,64,Male
6468,440223,70,Male
6469,530316,4,Male
6473,400930,76,Female
6474,341130,76,Male
6478,510520,3,Male
6481,581224,1,Female
6485,620521,48,Female
6499,630201,44,Male
6501,701104,1,Male
6511,530807,47,Male
6544,740804,66,Male
6545,780909,66,Female
6546,630822,1,Female
6551,480812,24,Female
6552,550221,71,Male
6567,781121,5,Female
6571,710324,72,Female
6604,480726,72,Male
6610,540603,57,Male
6616,530618,1,Male
6619,431218,43,Female
6644,590906,1,Female
6691,421015,43,Male
6698,520713,43,Female
6729,571227,15,Male
6731,431126,13,Male
6749,430929,9,Female
6750,460604,9,Male
6753,620523,15,Male
6764,440412,19,Male
6789,790326,57,Male
6798,480803,61,Female
6803,801207,5,Female
6804,810607,5,Male
6827,690428,59,Male
6829,631224,10,Female
6844,710905,53,Female
6886,420313,66,Female
6892,510322,1,Female
6893,440114,1,Male
6895,710624,42,Male
6906,490925,64,Male
6922,390427,14,Female
6924,670823,17,Male
6936,590227,52,Female
6944,700313,43,Male
6946,700129,74,Female
6967,531217,44,Male
6978,650405,38,Male
6987,680129,1,Male
7010,670630,70,Male
7011,610414,70,Female
7043,400630,77,Male
7065,710707,5,Female
7100,610923,30,Female
7102,670720,75,Female
7112,610624,76,Male
7127,570929,3,Male
7150,630916,45,Female
7166,640513,15,Male
7186,440601,27,Female
7195,620911,50,Male
7234,650804,28,Male
7241,570906,57,Female
7286,700210,47,Female
7291,401202,77,Female
7299,380916,1,Male
7311,490518,56,Male
7324,630318,1,Female
7325,750124,24,Male
7327,590522,49,Male
7339,740228,19,Female
7348,771026,6,Female
7366,730412,29,Female
7390,371104,1,Male
7411,630125,54,Female
7412,551017,54,Male
7422,581126,74,Male
7423,640908,74,Female
7434,420404,34,Female
7435,570416,67,Female
7521,600209,74,Female
7567,370315,5,Male
7576,620710,38,Male
7586,730128,56,Female
7594,490407,64,Female
7614,770305,64,Male
7632,480111,1,Male
7672,530405,26,Male
7678,620407,3,Male
7683,460401,12,Male
7723,660614,48,Female
7724,680223,48,Male
7727,580613,31,Female
7753,780923,70,Female
7765,580224,1,Female
7772,761230,1,Female
7787,510710,34,Male
7796,750927,50,Female
7797,700730,50,Male
7800,570830,16,Female
7814,760106,61,Female
7815,460119,4,Female
7843,660511,6,Male
7855,640130,7,Female
7862,651017,74,Male
7863,590312,72,Male
7864,351214,34,Male
7914,661024,38,Female
7959,780629,1,Female
7970,671120,74,Male
7980,760808,16,Male
8013,420622,43,Male
8030,670719,1,Male
8064,661129,54,Female
8074,581007,61,Male
8076,500727,16,Female
8089,650406,35,Male
8091,710210,5,Male
8096,791102,38,Female
8105,630312,72,Male
8130,760508,62,Female
8200,440531,1,Female
8217,780802,69,Male
8276,790608,43,Female
8287,360926,14,Male
8295,510123,15,Female
8327,450831,48,Female
8333,660201,60,Male
8342,790730,76,Male
8356,690904,3,Male
8359,791206,74,Male
8362,750915,74,Female
8366,600521,41,Female
8392,660508,36,Female
8393,660506,36,Male
8432,680106,38,Female
8433,610911,38,Male
8463,470904,75,Male
8489,521227,75,Female
8502,430419,51,Male
8506,791225,69,Female
8510,470524,55,Male
8548,450510,57,Female
8568,711203,1,Female
8571,351026,54,Male
8598,571231,46,Female
8610,480502,55,Female
8611,481026,55,Male
8615,390413,12,Female
8636,411112,71,Female
8661,540511,1,Female
8666,710828,7,Female
8667,670212,77,Female
8670,430107,5,Female
8677,550814,49,Male
8678,620712,49,Female
8692,530707,71,Female
8726,530810,10,Male
8737,480411,17,Female
8738,480710,17,Male
8764,400707,70,Female
8777,530411,11,Female
9173,450204,1,Male
9174,401009,1,Female
9196,390423,21,Female
9202,620209,68,Male
9217,400130,19,Female
9226,391225,64,Female
9231,720924,29,Female
9236,560507,31,Female
9250,630114,1,Male
9273,550826,39,Female
9274,580405,39,Male
9276,461106,4,Male
9313,600417,9,Female
9316,581026,63,Female
9340,670822,54,Male
9346,721210,43,Male
9362,730719,56,Female
9366,750626,72,Male
9370,751220,59,Male
9403,740322,16,Male
9417,490308,21,Male
9418,500410,1,Male
9419,501109,1,Female
9427,701109,62,Female
9428,650509,62,Male
9433,450322,72,Female
9450,431011,68,Female
9451,420505,68,Male
9456,411207,40,Female
9457,780926,46,Male
9458,731121,46,Female
9505,580821,1,Male
9546,551102,50,Female
9555,470515,13,Female
9569,500718,19,Female
9582,420414,2,Female
9593,680128,74,Female
9606,490216,52,Male
9611,580527,23,Male
9616,620919,74,Male
9641,450126,64,Male
9642,370903,64,Female
9663,450924,19,Male
9664,441113,19,Female
9670,480504,38,Male
9675,700219,60,Female
9680,770821,36,Male
9702,511116,33,Female
9715,771130,35,Female
9717,521110,52,Female
9718,590203,52,Male
9721,541205,34,Male
9755,510605,23,Female
9760,690217,27,Male
9775,600623,70,Male
9776,610305,70,Female
9798,500302,69,Female
9820,680121,59,Female
9833,640921,51,Male
9834,600317,51,Female
9844,450803,55,Male
9845,430615,55,Female
9846,670701,54,Female
9872,670317,9,Female
9880,701210,10,Female
9914,421208,36,Male
9915,670710,27,Male
9929,670719,47,Female
9930,720623,9,Male
9933,411015,74,Male
9945,680414,31,Female
9946,600420,31,Male
9973,451003,24,Female
9987,500619,73,Female
9995,580707,54,Male
9997,620607,67,Male
10023,730320,59,Female
10040,681030,37,Female
10041,680417,37,Male
10043,651029,45,Male
10046,460917,5,Female
10066,630523,64,Female
10070,740423,9,Male
10075,640701,48,Male
10076,691225,26,Female
10077,730627,26,Male
10090,800314,29,Female
10095,760206,1,Female
10096,780105,1,Male
10145,650725,4,Female
10159,380106,50,Male
10198,760524,31,Male
10199,790813,31,Female
10200,800216,13,Female
10201,851019,13,Male
10209,751027,59,Male
10269,400511,70,Female
10273,580927,51,Female
10274,561011,51,Male
10275,700125,77,Female
10276,761116,77,Male
10282,790619,1,Male
10287,620903,48,Female
10288,590607,48,Male
10303,620405,64,Male
10350,610914,29,Female
10351,581110,29,Male
10355,760710,14,Female
10382,650217,20,Female
10389,430815,20,Female
10459,640809,17,Female
10475,480828,51,Female
10476,501204,51,Male
10479,551020,2,Female
10492,371111,70,Male
10510,450126,23,Female
10511,500115,23,Male
10517,800912,54,Female
10528,520216,47,Female
10543,450223,14,Female
10555,351215,1,Male
10563,490107,68,Male
10564,540319,68,Female
10566,421109,74,Female
10636,710803,64,Male
10639,540129,2,Male
10654,620716,46,Female
10662,490825,60,Female
10702,380503,17,Male
10703,430428,17,Female
10714,460331,66,Female
10746,710804,53,Male
10777,800127,70,Female
10778,760319,70,Male
10798,800323,1,Female
10813,790513,1,Female
10818,720804,64,Male
10828,571123,1,Female
10912,630109,15,Male
10960,420220,28,Male
10963,440615,1,Male
10987,611003,62,Female
10988,640613,62,Male
10997,720206,1,Female
10998,671219,1,Male
11004,471116,63,Male
11008,690519,51,Female
11034,720219,1,Male
11050,570504,70,Female
11063,551104,64,Female
11064,530709,64,Male
11083,531017,61,Male
11093,590129,40,Male
11105,570201,70,Female
11114,520726,1,Male
11121,710410,72,Female
11122,790610,72,Male
11123,480129,47,Male
11126,650122,1,Female
11130,610408,1,Female
11131,570726,1,Male
11136,440727,3,Female
11147,720712,5,Female
11149,650714,43,Male
11195,531205,58,Male
11208,570305,10,Female
11250,460923,26,Female
11252,651208,32,Female
11266,380925,9,Male
11267,360826,9,Female
11271,371208,18,Male
11274,690414,64,Male
11275,630418,64,Female
11286,401127,56,Female
11304,601020,28,Female
11314,360602,45,Male
11319,420414,1,Female
11327,471021,72,Male
11329,610131,69,Female
11331,441214,70,Female
11337,690403,29,Male
